SSS JG,90th,75th,50th,25th,10th,AB+,AB+-25%,AB++25%,Job Grade(SSS Guide Chart),Fullname,Compa Range,Mid (yearly),Min (yearly),Max (yearly)
7,฿2628857.8444,฿1924656.3477,฿1431912.8025,฿1060643.2887,฿909433.6096,$356664,267498,445830,7,Kahlil Kelso,Below 75%,฿1177052.268,฿882789.201,฿1471315.335
7,฿2628857.8444,฿1924656.3477,฿1431912.8025,฿1060643.2887,฿909433.6096,$357492,268119,446865,7,Honor Jesson,Below 75%,฿1177052.268,฿882789.201,฿1471315.335
7,฿2628857.8444,฿1924656.3477,฿1431912.8025,฿1060643.2887,฿909433.6096,$357516,268137,446895,7,Viviene Vanezis,Below 75%,฿1177052.268,฿882789.201,฿1471315.335
7,฿2628857.8444,฿1924656.3477,฿1431912.8025,฿1060643.2887,฿909433.6096,$357576,268182,446970,7,Karlis Brisard,Below 75%,฿1177052.268,฿882789.201,฿1471315.335
7,฿2628857.8444,฿1924656.3477,฿1431912.8025,฿1060643.2887,฿909433.6096,$358020,268515,447525,7,Dennie Morrel,Below 75%,฿1177052.268,฿882789.201,฿1471315.335
7,฿2628857.8444,฿1924656.3477,฿1431912.8025,฿1060643.2887,฿909433.6096,$358464,268848,448080,7,Cullin Uzzell,Below 75%,฿1177052.268,฿882789.201,฿1471315.335
7,฿2628857.8444,฿1924656.3477,฿1431912.8025,฿1060643.2887,฿909433.6096,$358680,269010,448350,7,Damon Nice,Below 75%,฿1177052.268,฿882789.201,฿1471315.335
7,฿2628857.8444,฿1924656.3477,฿1431912.8025,฿1060643.2887,฿909433.6096,$359472,269604,449340,7,Bria Hendrickx,Below 75%,฿1177052.268,฿882789.201,฿1471315.335
7,฿2628857.8444,฿1924656.3477,฿1431912.8025,฿1060643.2887,฿909433.6096,$361404,271053,451755,7,Lissy Schimek,Below 75%,฿1177052.268,฿882789.201,฿1471315.335
7,฿2628857.8444,฿1924656.3477,฿1431912.8025,฿1060643.2887,฿909433.6096,$362484,271863,453105,7,Shell McPeck,Below 75%,฿1177052.268,฿882789.201,฿1471315.335
7,฿2628857.8444,฿1924656.3477,฿1431912.8025,฿1060643.2887,฿909433.6096,$362604,271953,453255,7,Milka Vinas,Below 75%,฿1177052.268,฿882789.201,฿1471315.335
7,฿2628857.8444,฿1924656.3477,฿1431912.8025,฿1060643.2887,฿909433.6096,$362796,272097,453495,7,Axel McIlhatton,Below 75%,฿1177052.268,฿882789.201,฿1471315.335
7,฿2628857.8444,฿1924656.3477,฿1431912.8025,฿1060643.2887,฿909433.6096,$364680,273510,455850,7,Roseann Blueman,Below 75%,฿1177052.268,฿882789.201,฿1471315.335
7,฿2628857.8444,฿1924656.3477,฿1431912.8025,฿1060643.2887,฿909433.6096,$365304,273978,456630,7,Bird Libbey,Below 75%,฿1177052.268,฿882789.201,฿1471315.335
7,฿2628857.8444,฿1924656.3477,฿1431912.8025,฿1060643.2887,฿909433.6096,$365724,274293,457155,7,Hebert Drewes,Below 75%,฿1177052.268,฿882789.201,฿1471315.335
7,฿2628857.8444,฿1924656.3477,฿1431912.8025,฿1060643.2887,฿909433.6096,$368196,276147,460245,7,Sky Mattioni,Below 75%,฿1177052.268,฿882789.201,฿1471315.335
7,฿2628857.8444,฿1924656.3477,฿1431912.8025,฿1060643.2887,฿909433.6096,$368568,276426,460710,7,Lucretia Leebeter,Below 75%,฿1177052.268,฿882789.201,฿1471315.335
7,฿2628857.8444,฿1924656.3477,฿1431912.8025,฿1060643.2887,฿909433.6096,$368640,276480,460800,7,Granger Kenworthey,Below 75%,฿1177052.268,฿882789.201,฿1471315.335
7,฿2628857.8444,฿1924656.3477,฿1431912.8025,฿1060643.2887,฿909433.6096,$369396,277047,461745,7,Dina Paice,Below 75%,฿1177052.268,฿882789.201,฿1471315.335
7,฿2628857.8444,฿1924656.3477,฿1431912.8025,฿1060643.2887,฿909433.6096,$370056,277542,462570,7,Ashien Villa,Below 75%,฿1177052.268,฿882789.201,฿1471315.335
7,฿2628857.8444,฿1924656.3477,฿1431912.8025,฿1060643.2887,฿909433.6096,$370440,277830,463050,7,Algernon Harder,Below 75%,฿1177052.268,฿882789.201,฿1471315.335
7,฿2628857.8444,฿1924656.3477,฿1431912.8025,฿1060643.2887,฿909433.6096,$370752,278064,463440,7,Curry Bramah,Below 75%,฿1177052.268,฿882789.201,฿1471315.335
7,฿2628857.8444,฿1924656.3477,฿1431912.8025,฿1060643.2887,฿909433.6096,$371172,278379,463965,7,Meade Quinnelly,Below 75%,฿1177052.268,฿882789.201,฿1471315.335
7,฿2628857.8444,฿1924656.3477,฿1431912.8025,฿1060643.2887,฿909433.6096,$372168,279126,465210,7,Andy Lingwood,Below 75%,฿1177052.268,฿882789.201,฿1471315.335
7,฿2628857.8444,฿1924656.3477,฿1431912.8025,฿1060643.2887,฿909433.6096,$372288,279216,465360,7,Marjy Matveyev,Below 75%,฿1177052.268,฿882789.201,฿1471315.335
7,฿2628857.8444,฿1924656.3477,฿1431912.8025,฿1060643.2887,฿909433.6096,$372864,279648,466080,7,Kirbee Pawelek,Below 75%,฿1177052.268,฿882789.201,฿1471315.335
7,฿2628857.8444,฿1924656.3477,฿1431912.8025,฿1060643.2887,฿909433.6096,$373932,280449,467415,7,Mathilde Spieck,Below 75%,฿1177052.268,฿882789.201,฿1471315.335
7,฿2628857.8444,฿1924656.3477,฿1431912.8025,฿1060643.2887,฿909433.6096,$375048,281286,468810,7,Liz Durnford,Below 75%,฿1177052.268,฿882789.201,฿1471315.335
7,฿2628857.8444,฿1924656.3477,฿1431912.8025,฿1060643.2887,฿909433.6096,$376104,282078,470130,7,Ring Miles,Below 75%,฿1177052.268,฿882789.201,฿1471315.335
7,฿2628857.8444,฿1924656.3477,฿1431912.8025,฿1060643.2887,฿909433.6096,$376632,282474,470790,7,Bengt Smythin,Below 75%,฿1177052.268,฿882789.201,฿1471315.335
7,฿2628857.8444,฿1924656.3477,฿1431912.8025,฿1060643.2887,฿909433.6096,$377112,282834,471390,7,Guthrie Blunt,Below 75%,฿1177052.268,฿882789.201,฿1471315.335
7,฿2628857.8444,฿1924656.3477,฿1431912.8025,฿1060643.2887,฿909433.6096,$377400,283050,471750,7,Kathye Balden,Below 75%,฿1177052.268,฿882789.201,฿1471315.335
7,฿2628857.8444,฿1924656.3477,฿1431912.8025,฿1060643.2887,฿909433.6096,$378384,283788,472980,7,Durant Ratley,Below 75%,฿1177052.268,฿882789.201,฿1471315.335
7,฿2628857.8444,฿1924656.3477,฿1431912.8025,฿1060643.2887,฿909433.6096,$379416,284562,474270,7,Horatio Cristoferi,Below 75%,฿1177052.268,฿882789.201,฿1471315.335
7,฿2628857.8444,฿1924656.3477,฿1431912.8025,฿1060643.2887,฿909433.6096,$379488,284616,474360,7,Keelby Pariss,Below 75%,฿1177052.268,฿882789.201,฿1471315.335
7,฿2628857.8444,฿1924656.3477,฿1431912.8025,฿1060643.2887,฿909433.6096,$380064,285048,475080,7,Carly Mushawe,Below 75%,฿1177052.268,฿882789.201,฿1471315.335
7,฿2628857.8444,฿1924656.3477,฿1431912.8025,฿1060643.2887,฿909433.6096,$380376,285282,475470,7,Nicoline Rippon,Below 75%,฿1177052.268,฿882789.201,฿1471315.335
7,฿2628857.8444,฿1924656.3477,฿1431912.8025,฿1060643.2887,฿909433.6096,$380940,285705,476175,7,Teressa Attewell,Below 75%,฿1177052.268,฿882789.201,฿1471315.335
7,฿2628857.8444,฿1924656.3477,฿1431912.8025,฿1060643.2887,฿909433.6096,$381612,286209,477015,7,Karlene Lockless,Below 75%,฿1177052.268,฿882789.201,฿1471315.335
7,฿2628857.8444,฿1924656.3477,฿1431912.8025,฿1060643.2887,฿909433.6096,$382728,287046,478410,7,Edeline Knevett,Below 75%,฿1177052.268,฿882789.201,฿1471315.335
7,฿2628857.8444,฿1924656.3477,฿1431912.8025,฿1060643.2887,฿909433.6096,$383172,287379,478965,7,Barby Plaid,Below 75%,฿1177052.268,฿882789.201,฿1471315.335
7,฿2628857.8444,฿1924656.3477,฿1431912.8025,฿1060643.2887,฿909433.6096,$383496,287622,479370,7,Nada Finlator,Below 75%,฿1177052.268,฿882789.201,฿1471315.335
7,฿2628857.8444,฿1924656.3477,฿1431912.8025,฿1060643.2887,฿909433.6096,$383544,287658,479430,7,Sigismundo Durtnel,Below 75%,฿1177052.268,฿882789.201,฿1471315.335
7,฿2628857.8444,฿1924656.3477,฿1431912.8025,฿1060643.2887,฿909433.6096,$384924,288693,481155,7,Charleen Wigsell,Below 75%,฿1177052.268,฿882789.201,฿1471315.335
7,฿2628857.8444,฿1924656.3477,฿1431912.8025,฿1060643.2887,฿909433.6096,$386076,289557,482595,7,Donavon Hallet,Below 75%,฿1177052.268,฿882789.201,฿1471315.335
7,฿2628857.8444,฿1924656.3477,฿1431912.8025,฿1060643.2887,฿909433.6096,$386292,289719,482865,7,Matteo Bonallack,Below 75%,฿1177052.268,฿882789.201,฿1471315.335
7,฿2628857.8444,฿1924656.3477,฿1431912.8025,฿1060643.2887,฿909433.6096,$387636,290727,484545,7,Duff Rioch,Below 75%,฿1177052.268,฿882789.201,฿1471315.335
7,฿2628857.8444,฿1924656.3477,฿1431912.8025,฿1060643.2887,฿909433.6096,$387756,290817,484695,7,Berti Laurand,Below 75%,฿1177052.268,฿882789.201,฿1471315.335
7,฿2628857.8444,฿1924656.3477,฿1431912.8025,฿1060643.2887,฿909433.6096,$387864,290898,484830,7,Gabey Whitloe,Below 75%,฿1177052.268,฿882789.201,฿1471315.335
7,฿2628857.8444,฿1924656.3477,฿1431912.8025,฿1060643.2887,฿909433.6096,$388248,291186,485310,7,Maxie Banker,Below 75%,฿1177052.268,฿882789.201,฿1471315.335
7,฿2628857.8444,฿1924656.3477,฿1431912.8025,฿1060643.2887,฿909433.6096,$389472,292104,486840,7,Christen Hawtry,Below 75%,฿1177052.268,฿882789.201,฿1471315.335
7,฿2628857.8444,฿1924656.3477,฿1431912.8025,฿1060643.2887,฿909433.6096,$389760,292320,487200,7,Tades Haggith,Below 75%,฿1177052.268,฿882789.201,฿1471315.335
7,฿2628857.8444,฿1924656.3477,฿1431912.8025,฿1060643.2887,฿909433.6096,$390024,292518,487530,7,Tremain Drakes,Below 75%,฿1177052.268,฿882789.201,฿1471315.335
7,฿2628857.8444,฿1924656.3477,฿1431912.8025,฿1060643.2887,฿909433.6096,$392112,294084,490140,7,Brant Damper,Below 75%,฿1177052.268,฿882789.201,฿1471315.335
7,฿2628857.8444,฿1924656.3477,฿1431912.8025,฿1060643.2887,฿909433.6096,$392148,294111,490185,7,Darrin Roo,Below 75%,฿1177052.268,฿882789.201,฿1471315.335
7,฿2628857.8444,฿1924656.3477,฿1431912.8025,฿1060643.2887,฿909433.6096,$394728,296046,493410,7,Sofie Dumphries,Below 75%,฿1177052.268,฿882789.201,฿1471315.335
7,฿2628857.8444,฿1924656.3477,฿1431912.8025,฿1060643.2887,฿909433.6096,$395160,296370,493950,7,Kinna Krzyzowski,Below 75%,฿1177052.268,฿882789.201,฿1471315.335
7,฿2628857.8444,฿1924656.3477,฿1431912.8025,฿1060643.2887,฿909433.6096,$397032,297774,496290,7,Anatollo Dake,Below 75%,฿1177052.268,฿882789.201,฿1471315.335
7,฿2628857.8444,฿1924656.3477,฿1431912.8025,฿1060643.2887,฿909433.6096,$398160,298620,497700,7,Kerry Orrell,Below 75%,฿1177052.268,฿882789.201,฿1471315.335
7,฿2628857.8444,฿1924656.3477,฿1431912.8025,฿1060643.2887,฿909433.6096,$398424,298818,498030,7,Fransisco Minerdo,Below 75%,฿1177052.268,฿882789.201,฿1471315.335
7,฿2628857.8444,฿1924656.3477,฿1431912.8025,฿1060643.2887,฿909433.6096,$399276,299457,499095,7,Sherie Pattington,Below 75%,฿1177052.268,฿882789.201,฿1471315.335
7,฿2628857.8444,฿1924656.3477,฿1431912.8025,฿1060643.2887,฿909433.6096,$399672,299754,499590,7,Ezmeralda Harbach,Below 75%,฿1177052.268,฿882789.201,฿1471315.335
7,฿2628857.8444,฿1924656.3477,฿1431912.8025,฿1060643.2887,฿909433.6096,$400248,300186,500310,7,Pammi Biernat,Below 75%,฿1177052.268,฿882789.201,฿1471315.335
7,฿2628857.8444,฿1924656.3477,฿1431912.8025,฿1060643.2887,฿909433.6096,$401316,300987,501645,7,Dur Lebarree,Below 75%,฿1177052.268,฿882789.201,฿1471315.335
7,฿2628857.8444,฿1924656.3477,฿1431912.8025,฿1060643.2887,฿909433.6096,$401448,301086,501810,7,Ibby Witcomb,Below 75%,฿1177052.268,฿882789.201,฿1471315.335
7,฿2628857.8444,฿1924656.3477,฿1431912.8025,฿1060643.2887,฿909433.6096,$401856,301392,502320,7,Ambur Axton,Below 75%,฿1177052.268,฿882789.201,฿1471315.335
7,฿2628857.8444,฿1924656.3477,฿1431912.8025,฿1060643.2887,฿909433.6096,$402648,301986,503310,7,Ainsley Norheny,Below 75%,฿1177052.268,฿882789.201,฿1471315.335
7,฿2628857.8444,฿1924656.3477,฿1431912.8025,฿1060643.2887,฿909433.6096,$403272,302454,504090,7,Persis Vineall,Below 75%,฿1177052.268,฿882789.201,฿1471315.335
7,฿2628857.8444,฿1924656.3477,฿1431912.8025,฿1060643.2887,฿909433.6096,$403584,302688,504480,7,Ker Rao,Below 75%,฿1177052.268,฿882789.201,฿1471315.335
7,฿2628857.8444,฿1924656.3477,฿1431912.8025,฿1060643.2887,฿909433.6096,$403692,302769,504615,7,Delbert Holby,Below 75%,฿1177052.268,฿882789.201,฿1471315.335
7,฿2628857.8444,฿1924656.3477,฿1431912.8025,฿1060643.2887,฿909433.6096,$403884,302913,504855,7,Maynord Trinke,Below 75%,฿1177052.268,฿882789.201,฿1471315.335
7,฿2628857.8444,฿1924656.3477,฿1431912.8025,฿1060643.2887,฿909433.6096,$405000,303750,506250,7,Tybalt Horlick,Below 75%,฿1177052.268,฿882789.201,฿1471315.335
7,฿2628857.8444,฿1924656.3477,฿1431912.8025,฿1060643.2887,฿909433.6096,$408288,306216,510360,7,Daryl Whittlesea,Below 75%,฿1177052.268,฿882789.201,฿1471315.335
7,฿2628857.8444,฿1924656.3477,฿1431912.8025,฿1060643.2887,฿909433.6096,$408564,306423,510705,7,Linell Lack,Below 75%,฿1177052.268,฿882789.201,฿1471315.335
7,฿2628857.8444,฿1924656.3477,฿1431912.8025,฿1060643.2887,฿909433.6096,$409596,307197,511995,7,Mignonne Dalton,Below 75%,฿1177052.268,฿882789.201,฿1471315.335
7,฿2628857.8444,฿1924656.3477,฿1431912.8025,฿1060643.2887,฿909433.6096,$410316,307737,512895,7,Ophelia Cosby,Below 75%,฿1177052.268,฿882789.201,฿1471315.335
7,฿2628857.8444,฿1924656.3477,฿1431912.8025,฿1060643.2887,฿909433.6096,$411084,308313,513855,7,Marlo McKim,Below 75%,฿1177052.268,฿882789.201,฿1471315.335
7,฿2628857.8444,฿1924656.3477,฿1431912.8025,฿1060643.2887,฿909433.6096,$411840,308880,514800,7,Maybelle Hurler,Below 75%,฿1177052.268,฿882789.201,฿1471315.335
7,฿2628857.8444,฿1924656.3477,฿1431912.8025,฿1060643.2887,฿909433.6096,$413184,309888,516480,7,Duane Colhoun,Below 75%,฿1177052.268,฿882789.201,฿1471315.335
7,฿2628857.8444,฿1924656.3477,฿1431912.8025,฿1060643.2887,฿909433.6096,$414948,311211,518685,7,Fabio Metham,Below 75%,฿1177052.268,฿882789.201,฿1471315.335
7,฿2628857.8444,฿1924656.3477,฿1431912.8025,฿1060643.2887,฿909433.6096,$415560,311670,519450,7,Moira Forsey,Below 75%,฿1177052.268,฿882789.201,฿1471315.335
7,฿2628857.8444,฿1924656.3477,฿1431912.8025,฿1060643.2887,฿909433.6096,$415608,311706,519510,7,Olvan Coatham,Below 75%,฿1177052.268,฿882789.201,฿1471315.335
7,฿2628857.8444,฿1924656.3477,฿1431912.8025,฿1060643.2887,฿909433.6096,$415884,311913,519855,7,Connie Widocks,Below 75%,฿1177052.268,฿882789.201,฿1471315.335
7,฿2628857.8444,฿1924656.3477,฿1431912.8025,฿1060643.2887,฿909433.6096,$417036,312777,521295,7,Godart Burgwin,Below 75%,฿1177052.268,฿882789.201,฿1471315.335
7,฿2628857.8444,฿1924656.3477,฿1431912.8025,฿1060643.2887,฿909433.6096,$417660,313245,522075,7,Stevana Djorvic,Below 75%,฿1177052.268,฿882789.201,฿1471315.335
7,฿2628857.8444,฿1924656.3477,฿1431912.8025,฿1060643.2887,฿909433.6096,$417876,313407,522345,7,Franky Dorie,Below 75%,฿1177052.268,฿882789.201,฿1471315.335
7,฿2628857.8444,฿1924656.3477,฿1431912.8025,฿1060643.2887,฿909433.6096,$419448,314586,524310,7,Richardo Lowres,Below 75%,฿1177052.268,฿882789.201,฿1471315.335
7,฿2628857.8444,฿1924656.3477,฿1431912.8025,฿1060643.2887,฿909433.6096,$421512,316134,526890,7,Frederick Cheley,Below 75%,฿1177052.268,฿882789.201,฿1471315.335
7,฿2628857.8444,฿1924656.3477,฿1431912.8025,฿1060643.2887,฿909433.6096,$422388,316791,527985,7,Frederigo Wichard,Below 75%,฿1177052.268,฿882789.201,฿1471315.335
7,฿2628857.8444,฿1924656.3477,฿1431912.8025,฿1060643.2887,฿909433.6096,$423240,317430,529050,7,Arri Brooking,Below 75%,฿1177052.268,฿882789.201,฿1471315.335
7,฿2628857.8444,฿1924656.3477,฿1431912.8025,฿1060643.2887,฿909433.6096,$424260,318195,530325,7,Duke Mungham,Below 75%,฿1177052.268,฿882789.201,฿1471315.335
7,฿2628857.8444,฿1924656.3477,฿1431912.8025,฿1060643.2887,฿909433.6096,$424464,318348,530580,7,Camellia Shelmerdine,Below 75%,฿1177052.268,฿882789.201,฿1471315.335
7,฿2628857.8444,฿1924656.3477,฿1431912.8025,฿1060643.2887,฿909433.6096,$424476,318357,530595,7,Rolfe Ketchaside,Below 75%,฿1177052.268,฿882789.201,฿1471315.335
7,฿2628857.8444,฿1924656.3477,฿1431912.8025,฿1060643.2887,฿909433.6096,$427032,320274,533790,7,Gussy Gaber,Below 75%,฿1177052.268,฿882789.201,฿1471315.335
7,฿2628857.8444,฿1924656.3477,฿1431912.8025,฿1060643.2887,฿909433.6096,$427272,320454,534090,7,Mattie Wippermann,Below 75%,฿1177052.268,฿882789.201,฿1471315.335
7,฿2628857.8444,฿1924656.3477,฿1431912.8025,฿1060643.2887,฿909433.6096,$427848,320886,534810,7,Georg Nunnery,Below 75%,฿1177052.268,฿882789.201,฿1471315.335
7,฿2628857.8444,฿1924656.3477,฿1431912.8025,฿1060643.2887,฿909433.6096,$428988,321741,536235,7,Ginger Blinde,Below 75%,฿1177052.268,฿882789.201,฿1471315.335
7,฿2628857.8444,฿1924656.3477,฿1431912.8025,฿1060643.2887,฿909433.6096,$429048,321786,536310,7,Dolli Dodgson,Below 75%,฿1177052.268,฿882789.201,฿1471315.335
7,฿2628857.8444,฿1924656.3477,฿1431912.8025,฿1060643.2887,฿909433.6096,$429084,321813,536355,7,Waly McCoish,Below 75%,฿1177052.268,฿882789.201,฿1471315.335
7,฿2628857.8444,฿1924656.3477,฿1431912.8025,฿1060643.2887,฿909433.6096,$429240,321930,536550,7,Marabel Horney,Below 75%,฿1177052.268,฿882789.201,฿1471315.335
7,฿2628857.8444,฿1924656.3477,฿1431912.8025,฿1060643.2887,฿909433.6096,$429312,321984,536640,7,Sarge Antowski,Below 75%,฿1177052.268,฿882789.201,฿1471315.335
7,฿2628857.8444,฿1924656.3477,฿1431912.8025,฿1060643.2887,฿909433.6096,$430620,322965,538275,7,Maxie Housego,Below 75%,฿1177052.268,฿882789.201,฿1471315.335
7,฿2628857.8444,฿1924656.3477,฿1431912.8025,฿1060643.2887,฿909433.6096,$432144,324108,540180,7,Max Aronstein,Below 75%,฿1177052.268,฿882789.201,฿1471315.335
7,฿2628857.8444,฿1924656.3477,฿1431912.8025,฿1060643.2887,฿909433.6096,$433176,324882,541470,7,Rea Legister,Below 75%,฿1177052.268,฿882789.201,฿1471315.335
7,฿2628857.8444,฿1924656.3477,฿1431912.8025,฿1060643.2887,฿909433.6096,$433212,324909,541515,7,Lenard Bouts,Below 75%,฿1177052.268,฿882789.201,฿1471315.335
7,฿2628857.8444,฿1924656.3477,฿1431912.8025,฿1060643.2887,฿909433.6096,$435360,326520,544200,7,Salomi Finlry,Below 75%,฿1177052.268,฿882789.201,฿1471315.335
7,฿2628857.8444,฿1924656.3477,฿1431912.8025,฿1060643.2887,฿909433.6096,$436236,327177,545295,7,Gareth Oleksiak,Below 75%,฿1177052.268,฿882789.201,฿1471315.335
7,฿2628857.8444,฿1924656.3477,฿1431912.8025,฿1060643.2887,฿909433.6096,$437172,327879,546465,7,Arvin Brody,Below 75%,฿1177052.268,฿882789.201,฿1471315.335
7,฿2628857.8444,฿1924656.3477,฿1431912.8025,฿1060643.2887,฿909433.6096,$438408,328806,548010,7,Giacinta Keasey,Below 75%,฿1177052.268,฿882789.201,฿1471315.335
7,฿2628857.8444,฿1924656.3477,฿1431912.8025,฿1060643.2887,฿909433.6096,$438648,328986,548310,7,Cherri Lugg,Below 75%,฿1177052.268,฿882789.201,฿1471315.335
7,฿2628857.8444,฿1924656.3477,฿1431912.8025,฿1060643.2887,฿909433.6096,$440124,330093,550155,7,Arly Fleetham,Below 75%,฿1177052.268,฿882789.201,฿1471315.335
7,฿2628857.8444,฿1924656.3477,฿1431912.8025,฿1060643.2887,฿909433.6096,$441528,331146,551910,7,Krista Eustace,Below 75%,฿1177052.268,฿882789.201,฿1471315.335
7,฿2628857.8444,฿1924656.3477,฿1431912.8025,฿1060643.2887,฿909433.6096,$442344,331758,552930,7,Maurise Shaxby,Below 75%,฿1177052.268,฿882789.201,฿1471315.335
7,฿2628857.8444,฿1924656.3477,฿1431912.8025,฿1060643.2887,฿909433.6096,$443760,332820,554700,7,Gigi Monkhouse,Below 75%,฿1177052.268,฿882789.201,฿1471315.335
